528	22475
529	24627
530	27502
531	29723
532	32615
533	35443
534	38271
535	41343
536	44643
537	48049
538	51407
539	55453
540	59449
541	62919
542	66153
543	70284
544	74089
545	77583
546	81296
547	85111
548	89048
549	92927
550	96083
551	99836
552	102806
553	105665
554	108879
555	111186
556	113762
557	115671
558	117677
559	119712
560	121358
561	123251
562	124109
563	125185
564	125424
565	126352
566	125736
567	125405
568	125217
569	124802
570	124134
571	123704
572	122506
573	121058
574	119983
575	118746
576	116956
577	114465
578	112826
579	110461
580	109036
581	106342
582	105066
583	102720
584	99828
585	97862
586	96341
587	93912
588	91273
589	88662
590	86522
591	84646
592	82346
593	80298
594	77957
595	76254
596	74068
597	72409
598	70618
599	68856
600	66857
601	64704
602	62598
603	60818
604	59227
605	57649
606	56235
607	54076
608	53655
609	51436
610	50336
611	48706
612	47691
613	45812
614	44860
615	43136
616	42336
617	41051
618	39926
619	38815
620	38060
621	36698
622	36000
623	34938
624	34248
625	32924
626	31872
627	31158
628	30625
629	29686
630	29250
631	27878
632	26994
633	26547
634	26172
635	25537
636	24561
637	24113
638	23250
639	22553
640	21761
641	21613
642	21091
643	20349
644	20039
645	19346
646	18796
647	18532
648	18210
649	17488
650	17241
651	16683
652	16172
653	15789
654	15495
655	15265
656	14497
657	14416
658	14082
659	13739
660	13547
661	13094
662	12633
663	12459
664	12212
665	11923
666	11466
667	11499
668	11019
669	10755
670	10797
671	10260
672	10146
673	9854
674	9681
675	9385
676	9117
677	8970
678	8792
679	8602
680	8407
681	8205
682	8163
683	7842
684	7828
685	7534
686	7345
687	7254
688	6983
689	6878
690	6804
691	6723
692	6459
693	6493
694	6217
695	6222
696	6134
697	5862
698	5747
699	5623
700	5657
701	5594
702	5417
703	5304
704	5212
705	5116
706	5051
707	4935
708	4846
709	4771
710	4683
711	4566
712	4550
713	4482
714	4407
715	4219
716	4287
717	4208
718	4024
719	4150
720	3941
721	3772
722	3815
723	3814
724	3758
725	3741
726	3617
727	3558
728	3455
729	3521
730	3314
731	3258
732	3335
733	3246
734	3228
735	3238
736	3102
737	3066
738	3072
739	3034
740	2933
741	2952
742	2933
743	2721
744	2785
745	2708
746	2715
747	2523
748	2644
749	2716
750	2563
751	2580
752	2580
753	2494
754	2505
755	2467
756	2497
757	2354
758	2377
759	2401
760	2337
761	2288
762	2202
763	2276
764	2227
765	2172
766	2257
767	2200
768	2115
769	2158
770	2117
771	2007
772	2095
773	2030
774	2074
775	1979
776	1986
777	1989
778	1959
779	1980
780	1855
781	1997
782	1885
783	1880
784	1827
785	1779
786	1810
787	1825
788	1885
789	1789
790	1831
791	1739
792	1610
793	1686
794	1702
795	1626
796	1725
797	1674
798	1675
799	1680
800	1672
801	1640
802	1697
803	1541
804	1590
805	1624
806	1498
807	1552
808	1546
809	1584
810	1557
811	1465
812	1460
813	1494
814	1510
815	1501
816	1406
817	1439
818	1459
819	1394
820	1455
821	1408
822	1427
823	1416
824	1423
825	1329
826	1424
827	1371
828	1360
829	1451
830	1404
831	1444
832	1408
833	1332
834	1415
835	1374
836	1292
837	1208
838	1323
839	1299
840	1296
841	1329
842	1364
843	1303
844	1186
845	1324
846	1268
847	1266
848	1222
849	1300
850	1263
851	1218
852	1160
853	1229
854	1199
855	1211
856	1196
857	1200
858	1155
859	1203
860	1176
861	1184
862	1162
863	1237
864	1184
865	1159
866	1106
867	1212
868	1156
869	1113
870	1147
871	1134
872	1101
873	1098
874	1144
875	1151
876	1063
877	1064
878	1110
879	1128
880	1067
881	1079
882	1078
883	1102
884	1094
885	1093
886	1046
887	1091
888	1073
889	1044
890	1075
891	1036
892	1039
893	1045
894	1031
895	1027
896	1029
897	995
898	1005
899	1020
900	1009
901	1029
902	1071
903	1030
904	986
905	994
906	1023
907	989
908	940
909	1019
910	1026
911	977
912	959
913	984
914	974
915	960
916	987
917	995
918	993
919	969
920	1037
921	988
922	964
923	992
924	1010
925	964
926	954
927	960
928	970
929	976
930	932
931	935
932	972
933	984
934	903
935	924
936	933
937	985
938	944
939	958
940	922
941	908
942	899
943	898
944	894
945	925
946	905
947	921
948	934
949	922
950	933
951	908
952	861
953	939
954	885
955	872
956	847
957	860
958	898
959	882
960	908
961	881
962	888
963	879
964	863
965	810
966	858
967	919
968	856
969	840
970	864
971	866
972	834
973	857
974	836
975	834
976	832
977	879
978	870
979	846
980	852
981	857
982	796
983	844
984	845
985	877
986	837
987	832
988	874
989	822
990	809
991	831
992	850
993	799
994	775
995	842
996	792
997	877
998	815
999	834
1000	793
1001	855
1002	784
1003	763
1004	788
1005	826
1006	786
1007	792
1008	827
1009	827
1010	806
1011	833
1012	793
1013	779
1014	812
1015	802
1016	812
1017	784
1018	794
1019	805
1020	793
1021	731
1022	760
1023	770
1024	759
1025	757
1026	708
1027	813
1028	752
1029	740
1030	757
1031	728
1032	784
1033	749
1034	729
1035	734
1036	788
1037	779
1038	733
1039	758
1040	769
1041	725
1042	747
1043	748
1044	764
1045	784
1046	762
1047	735
1048	790
1049	730
1050	711
1051	780
1052	722
1053	769
1054	711
1055	734
1056	758
1057	712
1058	730
1059	736
1060	709
1061	725
1062	741
1063	690
1064	711
1065	747
1066	744
1067	730
1068	708
1069	716
1070	703
1071	714
1072	684
1073	721
1074	709
1075	710
1076	660
1077	729
1078	747
1079	717
1080	694
1081	750
1082	739
1083	714
1084	686
1085	751
1086	666
1087	749
1088	659
1089	661
1090	673
1091	677
1092	728
1093	736
1094	682
1095	719
1096	745
1097	719
1098	644
1099	704
1100	699
1101	702
1102	692
1103	629
1104	697
1105	667
1106	673
1107	647
1108	689
1109	688
1110	685
1111	659
1112	658
1113	736
1114	662
1115	691
1116	675
1117	649
1118	658
1119	694
1120	711
1121	688
1122	675
1123	667
1124	675
1125	606
1126	653
1127	651
1128	646
1129	667
1130	701
1131	647
1132	670
1133	683
1134	616
1135	682
1136	663
1137	640
1138	625
1139	639
1140	645
1141	690
1142	640
1143	648
1144	640
1145	668
1146	611
1147	616
1148	651
1149	693
1150	595
1151	580
1152	640
1153	634
1154	663
1155	641
1156	635
1157	609
1158	593
1159	620
1160	618
1161	649
1162	595
1163	645
1164	681
1165	584
1166	592
1167	634
1168	602
1169	573
1170	614
1171	625
1172	619
1173	605
1174	592
1175	616
1176	651
1177	594
1178	639
1179	588
1180	589
1181	660
1182	611
1183	577
1184	628
1185	604
1186	623
1187	612
1188	592
1189	601
1190	596
1191	579
1192	652
1193	621
1194	601
1195	560
1196	612
1197	581
1198	568
1199	597
1200	604
1201	594
1202	613
1203	606
1204	601
1205	565
1206	600
1207	585
1208	585
1209	552
1210	567
1211	546
1212	561
1213	580
1214	549
1215	645
1216	594
1217	588
1218	595
1219	539
1220	554
1221	546
1222	555
1223	576
1224	572
1225	612
1226	605
1227	588
1228	547
1229	588
1230	600
1231	537
1232	603
1233	590
1234	540
1235	552
1236	551
1237	573
1238	571
1239	543
1240	530
1241	526
1242	547
1243	576
1244	514
1245	542
1246	540
1247	597
1248	563
1249	591
1250	531
1251	520
1252	568
1253	554
1254	555
1255	583
1256	596
1257	529
1258	560
1259	530
1260	566
1261	568
1262	543
1263	518
1264	535
1265	557
1266	542
1267	549
1268	524
1269	534
1270	552
1271	518
1272	533
1273	511
1274	536
1275	534
1276	530
1277	541
1278	505
1279	542
1280	544
1281	553
1282	535
1283	588
1284	563
1285	478
1286	522
1287	575
1288	567
1289	528
1290	567
1291	567
1292	500
1293	547
1294	552
1295	489
1296	526
1297	530
1298	527
1299	517
1300	536
1301	549
1302	479
1303	512
1304	526
1305	504
1306	536
1307	507
1308	502
1309	526
1310	501
1311	502
1312	518
1313	518
1314	504
1315	515
1316	481
1317	498
1318	487
1319	525
1320	508
1321	505
1322	509
1323	475
1324	508
1325	461
1326	483
1327	536
1328	533
1329	460
1330	487
1331	530
1332	521
1333	544
1334	440
1335	459
1336	495
1337	542
1338	465
1339	482
1340	496
1341	472
1342	460
1343	487
1344	498
1345	487
1346	536
1347	480
1348	492
1349	489
1350	476
1351	474
1352	464
1353	485
1354	510
1355	504
1356	437
1357	495
1358	478
1359	480
1360	474
1361	448
1362	490
1363	438
1364	485
1365	478
1366	475
1367	431
1368	464
1369	447
1370	489
1371	527
1372	457
1373	498
1374	477
1375	512
1376	457
1377	457
1378	437
1379	438
1380	426
1381	474
1382	472
1383	451
1384	449
1385	468
1386	480
1387	519
1388	450
1389	434
1390	479
1391	453
1392	460
1393	504
1394	442
1395	458
1396	446
1397	437
1398	448
1399	477
1400	448
1401	455
1402	460
1403	487
1404	429
1405	495
1406	439
1407	436
1408	430
1409	416
1410	446
1411	440
1412	436
1413	463
1414	438
1415	435
1416	475
1417	460
1418	448
1419	423
1420	469
1421	467
1422	490
1423	427
1424	445
1425	430
1426	420
1427	418
1428	442
1429	445
1430	416
1431	464
1432	404
1433	422
1434	432
1435	417
1436	407
1437	410
1438	422
1439	425
1440	426
1441	434
1442	438
1443	462
1444	452
1445	431
1446	417
1447	438
1448	457
1449	414
1450	439
1451	441
1452	455
1453	430
1454	421
1455	420
1456	398
1457	443
1458	404
1459	408
1460	430
1461	430
1462	393
1463	421
1464	433
1465	391
1466	424
1467	414
1468	460
1469	447
1470	411
1471	416
1472	418
1473	408
1474	426
1475	420
1476	418
1477	391
1478	397
1479	406
1480	398
1481	412
1482	406
1483	437
1484	413
1485	425
1486	426
1487	407
1488	421
1489	405
1490	405
1491	403
1492	401
1493	412
1494	434
1495	404
1496	384
1497	413
1498	428
1499	415
1500	392
1501	367
1502	411
1503	452
1504	373
1505	421
1506	423
1507	381
1508	417
1509	413
1510	419
1511	378
1512	377
1513	405
1514	428
1515	426
1516	369
1517	374
1518	394
1519	391
1520	375
1521	412
1522	389
1523	355
1524	395
1525	387
1526	374
1527	372
1528	386
1529	408
1530	403
1531	402
1532	354
1533	346
1534	395
1535	410
1536	376
1537	384
1538	397
1539	382
1540	348
1541	440
1542	349
1543	367
1544	365
1545	346
1546	375
1547	381
1548	376
1549	400
1550	352
1551	391
1552	367
1553	402
1554	384
1555	402
1556	366
1557	385
1558	344
1559	359
1560	375
1561	372
1562	389
1563	354
1564	384
1565	339
1566	377
1567	390
1568	346
1569	402
1570	411
1571	378
1572	357
1573	337
1574	366
1575	369
1576	336
1577	355
1578	355
1579	344
1580	361
1581	382
1582	382
1583	367
1584	346
1585	368
1586	330
1587	362
1588	380
1589	313
1590	343
1591	359
1592	362
1593	352
1594	362
1595	355
1596	354
1597	332
1598	314
1599	354
1600	375
1601	363
1602	340
1603	384
1604	352
1605	347
1606	322
1607	354
1608	344
1609	329
1610	371
1611	345
1612	338
1613	332
1614	332
1615	377
1616	353
1617	349
1618	329
1619	332
1620	324
1621	341
1622	339
1623	360
1624	335
1625	324
1626	353
1627	345
1628	348
1629	351
1630	328
1631	309
1632	319
1633	354
1634	326
1635	330
1636	310
1637	324
1638	330
1639	333
1640	339
1641	327
1642	335
1643	342
1644	340
1645	373
1646	335
1647	344
1648	350
1649	304
1650	324
1651	359
1652	330
1653	341
1654	342
1655	314
1656	357
1657	319
1658	338
1659	329
1660	309
1661	299
1662	320
1663	309
1664	340
1665	308
1666	310
1667	292
1668	279
1669	323
1670	331
1671	323
1672	317
1673	331
1674	312
1675	338
1676	319
1677	296
1678	285
1679	322
1680	298
1681	339
1682	294
1683	323
1684	331
1685	324
1686	357
1687	264
1688	323
1689	324
1690	304
1691	294
1692	334
1693	306
1694	329
1695	284
1696	300
1697	348
1698	313
1699	294
1700	333
1701	307
1702	329
1703	280
1704	337
1705	285
1706	302
1707	318
1708	300
1709	303
1710	276
1711	302
1712	314
1713	291
1714	309
1715	329
1716	285
1717	326
1718	318
1719	313
1720	310
1721	286
1722	291
1723	268
1724	312
1725	303
1726	315
1727	304
1728	307
1729	308
1730	289
1731	274
1732	281
1733	290
1734	240
1735	273
1736	275
1737	276
1738	263
1739	315
1740	273
1741	277
1742	267
1743	285
1744	310
1745	270
1746	303
1747	259
1748	299
1749	299
1750	284
1751	284
1752	277
1753	289
1754	286
1755	300
1756	264
1757	281
1758	274
1759	291
1760	259
1761	290
1762	293
1763	275
1764	291
1765	288
1766	307
1767	299
1768	272
1769	302
1770	273
1771	287
1772	298
1773	322
1774	300
1775	286
1776	282
1777	264
1778	270
1779	267
1780	275
1781	299
1782	294
1783	298
1784	237
1785	293
1786	276
1787	268
1788	276
1789	294
1790	301
1791	274
1792	280
1793	302
1794	253
1795	283
1796	271
1797	284
1798	285
1799	280
1800	252
1801	266
1802	296
1803	251
1804	253
1805	268
1806	271
1807	289
1808	268
1809	282
1810	243
1811	281
1812	286
1813	266
1814	265
1815	281
1816	288
1817	274
1818	268
1819	279
1820	247
1821	261
1822	279
1823	286
1824	272
1825	247
1826	254
1827	281
1828	285
1829	278
1830	271
1831	275
1832	268
1833	266
1834	282
1835	246
1836	259
1837	264
1838	270
1839	252
1840	273
1841	259
1842	261
1843	232
1844	264
1845	257
1846	245
1847	261
1848	275
1849	289
1850	246
1851	255
1852	233
1853	274
1854	249
1855	261
1856	264
1857	246
1858	263
1859	258
1860	265
1861	218
1862	246
1863	257
1864	260
1865	260
1866	242
1867	241
1868	243
1869	238
1870	224
1871	265
1872	235
1873	230
1874	277
1875	236
1876	258
1877	256
1878	248
1879	249
1880	280
1881	246
1882	248
1883	244
1884	260
1885	247
1886	254
1887	242
1888	243
1889	264
1890	258
1891	240
1892	259
1893	258
1894	230
1895	241
1896	255
1897	216
1898	220
1899	239
1900	252
1901	219
1902	232
1903	255
1904	239
1905	262
1906	225
1907	234
1908	222
1909	243
1910	245
1911	232
1912	270
1913	215
1914	252
1915	227
1916	234
1917	228
1918	226
1919	255
1920	238
1921	221
1922	224
1923	254
1924	225
1925	244
1926	247
1927	235
1928	227
1929	219
1930	214
1931	232
1932	217
1933	234
1934	204
1935	238
1936	201
1937	237
1938	220
1939	231
1940	226
1941	238
1942	220
1943	229
1944	206
1945	212
1946	243
1947	226
1948	212
1949	216
1950	218
1951	201
1952	220
1953	193
1954	205
1955	216
1956	228
1957	210
1958	234
1959	224
1960	225
1961	215
1962	235
1963	215
1964	227
1965	206
1966	220
1967	236
1968	209
1969	209
1970	224
1971	251
1972	254
1973	229
1974	191
1975	206
1976	202
1977	206
1978	208
1979	255
1980	192
1981	236
1982	237
1983	204
1984	197
1985	199
1986	218
1987	199
1988	195
1989	197
1990	215
1991	203
1992	242
1993	199
1994	199
1995	196
1996	220
1997	203
1998	207
1999	217
2000	207
2001	221
2002	206
2003	231
2004	209
2005	198
2006	217
2007	216
2008	205
2009	208
2010	179
2011	184
2012	219
2013	215
2014	217
2015	203
2016	227
2017	205
2018	215
2019	192
2020	207
2021	202
2022	198
2023	210
2024	246
2025	206
2026	207
2027	213
2028	192
2029	207
2030	201
2031	209
2032	204
2033	195
2034	199
2035	186
2036	190
2037	201
2038	191
2039	187
2040	221
2041	187
2042	215
2043	215
2044	211
2045	220
2046	222
2047	196
2048	199
2049	187
2050	204
2051	198
2052	190
2053	205
2054	168
2055	239
2056	186
2057	209
2058	226
2059	200
2060	210
2061	162
2062	211
2063	167
2064	211
2065	216
2066	195
2067	194
2068	195
2069	192
2070	185
2071	205
2072	198
2073	187
2074	181
2075	188
2076	191
2077	239
2078	211
2079	210
2080	203
2081	199
2082	183
2083	220
2084	173
2085	205
2086	202
2087	168
2088	200
2089	193
2090	184
2091	188
2092	192
2093	193
2094	181
2095	185
2096	202
2097	186
2098	199
2099	185
2100	195
2101	183
2102	190
2103	191
2104	154
2105	186
2106	191
2107	192
2108	185
2109	203
2110	180
2111	179
2112	181
2113	181
2114	192
2115	193
2116	199
2117	179
2118	172
2119	200
2120	173
2121	180
2122	157
2123	187
2124	208
2125	189
2126	187
2127	183
2128	179
2129	202
2130	196
2131	173
2132	183
2133	199
2134	179
2135	189
2136	185
2137	152
2138	180
2139	175
2140	170
2141	191
2142	168
2143	187
2144	170
2145	193
2146	179
2147	167
2148	175
2149	165
2150	163
2151	185
2152	188
2153	184
2154	198
2155	182
2156	181
2157	186
2158	168
2159	187
2160	158
2161	184
2162	154
2163	147
2164	168
2165	184
2166	160
2167	176
2168	175
2169	189
2170	179
2171	176
2172	168
2173	181
2174	159
2175	153
2176	161
2177	168
2178	169
2179	171
2180	160
2181	162
2182	165
2183	169
2184	179
2185	160
2186	181
2187	164
2188	184
2189	183
2190	180
2191	168
2192	144
2193	167
2194	185
2195	190
2196	156
2197	166
2198	154
2199	176
2200	156
2201	167
2202	197
2203	170
2204	189
2205	189
2206	164
2207	167
2208	170
2209	164
2210	179
2211	167
2212	173
2213	160
2214	146
2215	156
2216	178
2217	186
2218	147
2219	155
2220	147
2221	185
2222	152
2223	171
2224	178
2225	169
2226	154
2227	170
2228	152
2229	179
2230	173
2231	151
2232	176
2233	159
2234	168
2235	174
2236	162
2237	149
2238	163
2239	164
2240	151
2241	155
2242	150
2243	137
2244	189
2245	152
2246	147
2247	187
2248	150
2249	167
2250	153
2251	157
2252	170
2253	145
2254	162
2255	154
2256	175
2257	149
2258	152
2259	140
2260	127
2261	149
2262	137
2263	166
2264	161
2265	153
2266	144
2267	153
2268	148
2269	121
2270	163
2271	153
2272	162
2273	150
2274	161
2275	158
2276	156
2277	150
2278	171
2279	133
2280	134
2281	165
2282	172
2283	172
2284	145
2285	157
2286	137
2287	145
2288	121
2289	154
2290	133
2291	158
2292	137
2293	161
2294	144
2295	152
2296	143
2297	160
2298	128
2299	154
2300	147
2301	132
2302	164
2303	142
2304	169
2305	137
2306	146
2307	133
2308	152
2309	146
2310	135
2311	143
2312	162
2313	144
2314	143
2315	162
2316	152
2317	152
2318	152
2319	141
2320	155
2321	158
2322	150
2323	139
2324	146
2325	163
2326	140
2327	151
2328	146
2329	132
2330	144
2331	151
2332	122
2333	147
2334	148
2335	134
2336	135
2337	146
2338	138
2339	136
2340	165
2341	146
2342	122
2343	146
2344	137
2345	144
2346	128
2347	143
2348	152
2349	136
2350	137
2351	154
2352	133
2353	146
2354	134
2355	146
2356	126
2357	125
2358	156
2359	134
2360	141
2361	150
2362	138
2363	152
2364	141
2365	147
2366	140
2367	129
2368	154
2369	147
2370	119
2371	132
2372	109
2373	133
2374	136
2375	126
2376	146
2377	139
2378	137
2379	146
2380	137
2381	141
2382	124
2383	154
2384	131
2385	126
2386	149
2387	121
2388	153
2389	125
2390	149
2391	132
2392	135
2393	121
2394	113
2395	116
2396	146
2397	150
2398	158
2399	147
2400	137
2401	161
2402	124
2403	133
2404	142
2405	116
2406	137
2407	152
2408	146
2409	159
2410	140
2411	136
2412	145
2413	129
2414	147
2415	130
2416	95
2417	132
2418	126
2419	128
2420	127
2421	117
2422	125
2423	136
2424	127
2425	119
2426	147
2427	127
2428	130
2429	126
2430	129
2431	170
2432	117
2433	146
2434	128
2435	129
2436	141
2437	127
2438	119
2439	147
2440	136
2441	148
2442	147
2443	116
2444	143
2445	126
2446	124
2447	154
2448	129
2449	111
2450	135
2451	114
2452	121
2453	127
2454	111
2455	139
2456	126
2457	124
2458	114
2459	112
2460	122
2461	137
2462	123
2463	132
2464	132
2465	111
2466	131
2467	112
2468	125
2469	132
2470	123
2471	124
2472	122
2473	142
2474	122
2475	139
2476	92
2477	115
2478	119
2479	107
2480	111
2481	143
2482	120
2483	125
2484	110
2485	111
2486	136
2487	128
2488	135
2489	126
2490	97
2491	125
2492	97
2493	121
2494	122
2495	109
2496	122
2497	115
2498	120
2499	120
2500	129
2501	95
2502	114
2503	122
2504	123
2505	116
2506	86
2507	136
2508	108
2509	117
2510	121
2511	119
2512	112
2513	129
2514	119
2515	121
2516	93
2517	104
2518	130
2519	133
2520	124
2521	117
2522	95
2523	103
2524	131
2525	118
2526	107
2527	102
2528	109
2529	120
2530	125
2531	122
2532	123
2533	117
2534	110
2535	99
2536	121
2537	106
2538	126
2539	113
2540	121
2541	104
2542	134
2543	106
2544	113
2545	98
2546	104
2547	103
2548	108
2549	121
2550	115
2551	99
2552	106
2553	100
2554	124
2555	125
2556	100
2557	119
2558	119
2559	98
2560	110
2561	106
2562	117
2563	116
2564	119
2565	113
2566	121
2567	109
2568	108
2569	111
2570	116
2571	120
2572	95
2573	119
2574	101
2575	112
2576	112
2577	119
2578	121
2579	112
2580	109
2581	114
2582	118
2583	119
2584	96
2585	110
2586	112
2587	119
2588	103
2589	123
2590	118
2591	105
2592	114
2593	112
2594	105
2595	102
2596	122
2597	106
2598	103
2599	106
2600	99
2601	101
2602	109
2603	109
2604	106
2605	91
2606	101
2607	128
2608	102
2609	100
2610	93
2611	121
2612	112
2613	104
2614	112
2615	97
2616	94
2617	112
2618	105
2619	116
2620	108
2621	124
2622	126
2623	110
2624	96
2625	107
2626	114
2627	105
2628	120
2629	104
2630	97
2631	115
2632	89
2633	88
2634	108
2635	104
2636	111
2637	104
2638	102
2639	107
2640	89
2641	108
2642	106
2643	93
2644	98
2645	122
2646	93
2647	112
2648	140
2649	105
2650	113
2651	123
2652	93
2653	109
2654	106
2655	93
2656	95
2657	109
2658	88
2659	107
2660	106
2661	99
2662	94
2663	113
2664	108
2665	106
2666	93
2667	101
2668	113
2669	92
2670	94
2671	111
2672	96
2673	98
2674	100
2675	86
2676	96
2677	98
2678	104
2679	101
2680	96
2681	89
2682	97
2683	94
2684	99
2685	103
2686	104
2687	98
2688	105
2689	102
2690	84
2691	107
2692	111
2693	101
2694	100
2695	77
2696	88
2697	108
2698	105
2699	102
2700	111
2701	90
2702	115
2703	99
2704	103
2705	100
2706	89
2707	104
2708	84
2709	95
2710	92
2711	90
2712	90
2713	99
2714	104
2715	81
2716	98
2717	104
2718	100
2719	116
2720	87
2721	89
2722	101
2723	101
2724	114
2725	95
2726	95
2727	94
2728	102
2729	107
2730	71
2731	90
2732	94
2733	110
2734	95
2735	95
2736	114
2737	93
2738	99
2739	80
2740	84
2741	108
2742	85
2743	88
2744	107
2745	97
2746	82
2747	70
2748	101
2749	89
2750	99
2751	93
2752	89
2753	96
2754	93
2755	88
2756	102
2757	107
2758	109
2759	80
2760	102
2761	105
2762	86
2763	88
2764	94
2765	83
2766	97
2767	86
2768	88
2769	86
2770	68
2771	97
2772	86
2773	98
2774	101
2775	100
2776	93
2777	89
2778	82
2779	91
2780	79
2781	85
2782	84
2783	101
2784	84
2785	63
2786	108
2787	92
2788	90
2789	92
2790	79
2791	92
2792	96
2793	80
2794	115
2795	85
2796	83
2797	87
2798	90
2799	91
2800	80
2801	80
2802	90
2803	91
2804	88
2805	101
2806	102
2807	97
2808	81
2809	99
2810	100
2811	83
2812	84
2813	92
2814	89
2815	96
2816	70
2817	76
2818	89
2819	94
2820	84
2821	83
2822	70
2823	76
2824	83
2825	91
2826	94
2827	93
2828	80
2829	87
2830	90
2831	77
2832	98
2833	107
2834	79
2835	97
2836	76
2837	95
2838	98
2839	97
2840	94
2841	98
2842	90
2843	82
2844	76
2845	101
2846	80
2847	89
2848	98
2849	80
2850	87
2851	105
2852	83
2853	91
2854	98
2855	81
2856	88
2857	93
2858	88
2859	87
2860	76
2861	80
2862	87
2863	90
2864	68
2865	88
2866	102
2867	95
2868	92
2869	89
2870	91
2871	73
2872	85
2873	88
2874	79
2875	72
2876	84
2877	82
2878	76
2879	70
2880	64
2881	90
2882	85
2883	82
2884	69
2885	64
2886	91
2887	93
2888	84
2889	69
2890	90
2891	93
2892	76
2893	87
2894	95
2895	79
2896	100
2897	72
2898	77
2899	81
2900	85
2901	74
2902	88
2903	73
2904	73
2905	68
2906	94
2907	85
2908	74
2909	75
2910	83
2911	89
2912	71
2913	78
2914	74
2915	87
2916	77
2917	71
2918	67
